frame;timestamp;x;y;z;speed;hState;vState;isOnSlope;crouchingOn
4525;92,78144;-10,79835;30,9;4,192375;10,4;PlayerMoveState;PlayerGroundedState;False;none
4530;92,86687;-11,40809;30,9;4,839854;10,4;PlayerMoveState;PlayerGroundedState;False;none
4535;92,94805;-12,00308;30,9;5,440076;10,4;PlayerMoveState;PlayerGroundedState;False;none
4540;93,0295;-12,61241;30,9;6,02977;10,4;PlayerMoveState;PlayerGroundedState;False;none
4545;93,11343;-13,25262;30,9;6,624543;10,4;PlayerMoveState;PlayerGroundedState;False;none
4550;93,19874;-13,91648;31,03288;7,220725;22;PlayerMoveState;PlayerJumpState;False;none
4555;93,28278;-14,58824;32,47732;7,811519;18,6;PlayerMoveState;PlayerJumpState;False;none
4560;93,36423;-15,23942;33,57678;8,376406;15,9;PlayerMoveState;PlayerJumpState;False;none
4565;93,44641;-15,90065;34,41027;8,941409;13,7;PlayerMoveState;PlayerJumpState;False;none
4570;93,53061;-16,5822;35,00044;9,515491;12,1;PlayerMoveState;PlayerJumpState;False;none
4575;93,6146;-17,26548;35,34254;10,08417;10,9;PlayerMoveState;PlayerJumpState;False;none
4580;93,69863;-17,95188;35,45958;10,64974;10,6;PlayerMoveState;PlayerFallState;False;none
4585;93,78155;-18,63398;35,3728;11,20188;10,8;PlayerMoveState;PlayerFallState;False;none
4590;93,8637;-19,32044;35,10434;11,73507;11,4;PlayerMoveState;PlayerFallState;False;none
4595;93,94781;-20,03997;34,65659;12,25844;12,2;PlayerMoveState;PlayerFallState;False;none
4600;94,03206;-20,78432;34,04678;12,74756;13,5;PlayerMoveState;PlayerFallState;False;none
4605;94,1157;-21,55213;33,29335;13,18477;14,5;PlayerMoveState;PlayerFallState;False;none
4610;94,1974;-22,33022;32,42788;13,55797;15,6;PlayerMoveState;PlayerFallState;False;none
4615;94,28129;-23,15306;31,41648;13,8878;16,6;PlayerMoveState;PlayerFallState;False;none
4620;94,36444;-23,875;30,9;14,12908;10,4;PlayerMoveState;PlayerGroundedState;False;none
4625;94,44783;-24,71158;30,9;14,35967;10,4;PlayerMoveState;PlayerGroundedState;False;none
4630;94,53216;-25,56569;30,9;14,56232;10,4;PlayerMoveState;PlayerGroundedState;False;none
4635;94,61539;-26,41422;30,9;14,7377;10,4;PlayerMoveState;PlayerGroundedState;False;none
4640;94,69796;-27,26053;30,9;14,88862;10,4;PlayerMoveState;PlayerGroundedState;False;none
4645;94,78111;-28,11593;30,9;15,02257;10,4;PlayerMoveState;PlayerGroundedState;False;none
4650;94,86473;-28,97805;30,9;15,14383;10,4;PlayerMoveState;PlayerGroundedState;False;none
4655;94,94841;-29,84223;30,9;15,25525;10,4;PlayerMoveState;PlayerGroundedState;False;none
4660;95,03242;-30,71075;30,9;15,35987;10,4;PlayerMoveState;PlayerGroundedState;False;none
4665;95,1152;-31,56748;30,9;15,45519;10,4;PlayerMoveState;PlayerGroundedState;False;none
4670;95,19848;-32,43012;30,9;15,54264;10,4;PlayerMoveState;PlayerGroundedState;False;none
4675;95,28162;-33,29202;30,9;15,62357;10,4;PlayerMoveState;PlayerGroundedState;False;none
4680;95,36514;-34,15841;30,9;15,70031;10,4;PlayerMoveState;PlayerGroundedState;False;none
4685;95,4488;-35,02641;30,9;15,77406;10,4;PlayerMoveState;PlayerGroundedState;False;none
4690;95,52926;-35,86141;30,9;15,84301;10,4;PlayerMoveState;PlayerGroundedState;False;none
4695;95,61301;-36,73061;30,9;15,9134;10,4;PlayerMoveState;PlayerGroundedState;False;none
4700;95,69888;-37,61459;30,9;15,95706;10,2;PlayerMoveState;PlayerGroundedState;False;none
4705;95,78172;-38,44796;30,9;15,80631;10,4;PlayerMoveState;PlayerGroundedState;False;none
4710;95,86472;-39,29775;30,9;15,66573;10,4;PlayerMoveState;PlayerGroundedState;False;none
4715;95,94879;-40,16904;30,9;15,59471;10,4;PlayerMoveState;PlayerGroundedState;False;none
4720;96,03212;-41,03583;30,9;15,57044;10,4;PlayerMoveState;PlayerGroundedState;False;none
4725;96,11552;-41,90415;30,9;15,57615;10,4;PlayerMoveState;PlayerGroundedState;False;none
4730;96,19891;-42,77192;30,9;15,60113;10,4;PlayerMoveState;PlayerGroundedState;False;none
4735;96,28236;-43,64;30,89999;15,63868;10,4;PlayerMoveState;PlayerGroundedState;False;none
4740;96,36426;-44,49165;30,9;15,68352;10,4;PlayerMoveState;PlayerGroundedState;False;none
4745;96,44778;-45,35981;30,9;15,73454;10,4;PlayerMoveState;PlayerGroundedState;False;none
4750;96,53017;-46,21613;30,9;15,7883;10,4;PlayerMoveState;PlayerGroundedState;False;none
4755;96,61278;-47,07448;30,89999;15,84443;10,4;PlayerMoveState;PlayerGroundedState;False;none
4760;96,69897;-47,98925;32,10126;15,90575;19,4;PlayerMoveState;PlayerJumpState;False;none
4765;96,77958;-48,84045;33,27375;15,96353;16,5;PlayerMoveState;PlayerJumpState;False;none
4770;96,86395;-49,73137;34,20847;16,02455;14,2;PlayerMoveState;PlayerJumpState;False;none
4775;96,94826;-50,62154;34,86827;16,08592;12,4;PlayerMoveState;PlayerJumpState;False;none
4780;97,02924;-51,42103;35,26378;16,14123;10,1;PlayerIdleState;PlayerJumpState;False;none
4785;97,11313;-52,1706;35,4475;16,19309;8,5;PlayerIdleState;PlayerFallState;False;none
4790;97,19703;-52,85916;35,41871;16,24073;8;PlayerIdleState;PlayerFallState;False;none
4795;97,28101;-53,49958;35,1958;16,28505;8,900001;PlayerMoveState;PlayerFallState;False;none
4800;97,36314;-54,24918;34,80491;16,33709;11,2;PlayerIdleState;PlayerFallState;False;none
4805;97,44642;-55,01503;34,24811;16,42886;11,8;PlayerMoveState;PlayerFallState;False;none
4810;97,52992;-55,51106;33,89935;16,67157;4,2;PlayerMoveState;PlayerGroundedState;False;none
4815;97,61346;-55,68961;33,90014;16,93151;2,6;PlayerIdleState;PlayerJumpState;False;none
4820;97,69762;-55,86838;35,07953;17,1111;16,8;PlayerMoveState;PlayerJumpState;False;none
4825;97,77937;-56,27108;36,27131;17,29208;14,4;PlayerMoveState;PlayerJumpState;False;none
4830;97,86578;-56,9365;37,22603;17,49051;13,2;PlayerMoveState;PlayerJumpState;False;none
4835;97,94598;-57,71485;37,85362;17,73008;12,3;PlayerMoveState;PlayerJumpState;False;none
4840;98,03007;-58,51203;38,26704;18,10932;11,2;PlayerMoveState;PlayerJumpState;False;none
4845;98,11441;-59,27084;38,44846;18,57017;10,5;PlayerMoveState;PlayerFallState;False;none
4850;98,19733;-60,05244;38,41836;18,95809;10,7;PlayerMoveState;PlayerFallState;False;none
4855;98,28095;-60,87751;38,19612;19,27051;11,2;PlayerMoveState;PlayerFallState;False;none
4860;98,36507;-61,72971;37,79403;19,52263;12;PlayerMoveState;PlayerFallState;False;none
4865;98,44834;-62,58553;37,23381;19,73089;13;PlayerMoveState;PlayerFallState;False;none
4870;98,53072;-63,25024;36,89932;19,90382;6,3;PlayerMoveState;PlayerGroundedState;False;none
4875;98,61491;-63,84734;36,90001;20,13265;8,8;PlayerMoveState;PlayerGroundedState;False;none
4880;98,69843;-64,57414;36,90001;20,46405;10,4;PlayerMoveState;PlayerGroundedState;False;none
4885;98,77961;-65,33104;36,90001;20,84021;10,4;PlayerMoveState;PlayerGroundedState;False;none
4890;98,86436;-66,11223;36,90001;21,25064;10,4;PlayerMoveState;PlayerGroundedState;False;none
4895;98,94798;-66,87666;36,90001;21,66717;10,4;PlayerMoveState;PlayerGroundedState;False;none
4900;99,03202;-67,64097;36,90001;22,09353;10,4;PlayerMoveState;PlayerGroundedState;False;none
4905;99,1125;-68,37022;36,90001;22,50649;10,4;PlayerMoveState;PlayerGroundedState;False;none
4910;99,19664;-69,13075;36,9;22,94139;10,4;PlayerMoveState;PlayerGroundedState;False;none
4915;99,28091;-69,89127;36,9;23,3791;10,4;PlayerMoveState;PlayerGroundedState;False;none
4920;99,36459;-70,6457;36,9;23,81513;10,4;PlayerMoveState;PlayerGroundedState;False;none
4925;99,44794;-71,39669;36,9;24,25035;10,4;PlayerMoveState;PlayerGroundedState;False;none
4930;99,53172;-72,15115;36,9;24,68833;10,4;PlayerMoveState;PlayerGroundedState;False;none
4935;99,61551;-72,90355;36,9;25,12996;10,4;PlayerMoveState;PlayerGroundedState;False;none
4940;99,69714;-73,64355;38,07159;25,58518;19,4;PlayerMoveState;PlayerJumpState;False;none
4945;99,78238;-74,40158;39,30938;26,07416;16,5;PlayerMoveState;PlayerJumpState;False;none
4950;99,86485;-75,12386;40,21706;26,56395;14,2;PlayerMoveState;PlayerJumpState;False;none
4955;99,94954;-75,84945;40,87661;27,08941;12,4;PlayerMoveState;PlayerJumpState;False;none
4960;100,0298;-76,51604;41,26595;27,6152;11,2;PlayerMoveState;PlayerJumpState;False;none
4965;100,114;-77,18361;41,44804;28,20352;10,6;PlayerMoveState;PlayerFallState;False;none
4970;100,1968;-77,80028;41,41908;28,82335;10,7;PlayerMoveState;PlayerFallState;False;none
4975;100,2817;-78,39073;41,19297;29,4996;11,2;PlayerMoveState;PlayerFallState;False;none
4980;100,3649;-78,92403;40,79485;30,19762;12;PlayerMoveState;PlayerFallState;False;none
4985;100,4487;-79,41142;40,23121;30,93618;13;PlayerMoveState;PlayerFallState;False;none
4990;100,5319;-79,84763;39,52234;31,70003;14,3;PlayerMoveState;PlayerFallState;False;none
4995;100,615;-80,24255;38,67707;32,48553;15,3;PlayerMoveState;PlayerFallState;False;none
5000;100,6989;-80,60664;37,69809;33,2943;16,3;PlayerMoveState;PlayerFallState;False;none
5005;100,7804;-80,93352;36,63411;34,09269;17,3;PlayerMoveState;PlayerFallState;False;none
5010;100,8662;-81,25137;35,40517;34,94285;18,3;PlayerMoveState;PlayerFallState;False;none
5015;100,9489;-81,53274;34,12325;35,77094;19,2;PlayerMoveState;PlayerFallState;False;none
5020;101,03;-81,78712;32,77886;36,59093;20;PlayerMoveState;PlayerFallState;False;none
5025;101,113;-82,02528;31,32295;37,43604;21;PlayerMoveState;PlayerFallState;False;none
5030;101,1971;-82,20061;30,89998;38,1352;10,4;PlayerMoveState;PlayerGroundedState;False;none
5035;101,2807;-82,3915;30,89998;38,98455;10,4;PlayerMoveState;PlayerGroundedState;False;none
5040;101,3642;-82,56753;30,89998;39,83562;10,4;PlayerMoveState;PlayerGroundedState;False;none
5045;101,4479;-82,73452;30,89998;40,69104;10,4;PlayerMoveState;PlayerGroundedState;False;none
5050;101,5319;-82,89578;30,89998;41,55019;10,4;PlayerMoveState;PlayerGroundedState;False;none
5055;101,6129;-83,04753;30,89998;42,38003;10,4;PlayerMoveState;PlayerGroundedState;False;none
5060;101,6983;-83,20484;30,89998;43,25534;10,4;PlayerMoveState;PlayerGroundedState;False;none
5065;101,7804;-83,3545;30,89998;44,09766;10,4;PlayerMoveState;PlayerGroundedState;False;none
5070;101,865;-83,50748;30,89998;44,96515;10,4;PlayerMoveState;PlayerGroundedState;False;none
5075;101,9488;-83,65822;30,89998;45,8242;10,4;PlayerMoveState;PlayerGroundedState;False;none
5080;102,0327;-83,80866;30,89998;46,68431;10,4;PlayerMoveState;PlayerGroundedState;False;none
5085;102,1128;-83,9521;30,89998;47,506;10,4;PlayerMoveState;PlayerGroundedState;False;none
5090;102,1969;-84,10254;30,89998;48,369;10,4;PlayerMoveState;PlayerGroundedState;False;none
5095;102,2813;-84,25333;30,89997;49,23481;10,4;PlayerMoveState;PlayerGroundedState;False;none
5100;102,3652;-84,40311;30,89997;50,09525;10,4;PlayerMoveState;PlayerGroundedState;False;none
5105;102,4461;-84,54759;30,89997;50,92565;10,4;PlayerMoveState;PlayerJumpState;False;none
5110;102,53;-84,70094;32,27988;51,80711;19,4;PlayerMoveState;PlayerJumpState;False;none
5115;102,6141;-84,74108;32,89678;52,15968;8,5;PlayerMoveState;PlayerFallState;False;none
5120;102,6982;-84,80143;33,24828;52,73195;6,9;PlayerMoveState;PlayerGroundedState;False;none
5125;102,7825;-84,83731;33,3709;53,20464;5;PlayerMoveState;PlayerGroundedState;False;none
5130;102,8629;-84,85938;33,39964;53,60771;5,5;PlayerMoveState;PlayerGroundedState;True;none
5135;102,9479;-84,9291;33,42779;54,14525;7,2;PlayerMoveState;PlayerGroundedState;True;none
5140;103,0297;-85,04743;33,42043;54,82769;9,400001;PlayerMoveState;PlayerGroundedState;True;none
5145;103,1131;-85,18128;33,32452;55,66801;3;PlayerMoveState;PlayerFallState;False;none
5150;103,1968;-85,0769;33,06944;55,77219;4,7;PlayerMoveState;PlayerGroundedState;True;none
5155;103,2808;-84,7074;32,89484;55,80134;6,1;PlayerMoveState;PlayerGroundedState;True;none
5160;103,3645;-84,0816;33,51424;55,80215;20,2;PlayerMoveState;PlayerJumpState;False;none
5165;103,4487;-83,23437;34,86816;55,82587;17,9;PlayerMoveState;PlayerJumpState;False;none
5170;103,53;-82,38;35,88288;55,87799;15,2;PlayerMoveState;PlayerJumpState;False;none
5175;103,6128;-81,58804;36,64419;56,10321;12,3;PlayerMoveState;PlayerJumpState;False;none
5180;103,6968;-80,88979;37,15643;56,57411;11,2;PlayerMoveState;PlayerJumpState;False;none
5185;103,7803;-80,32797;37,4299;57,2235;10,6;PlayerMoveState;PlayerJumpState;False;none
5190;103,865;-79,90608;37,48627;57,99819;10,5;PlayerMoveState;PlayerFallState;False;none
5195;103,9488;-79,62033;37,34066;58,82871;10,9;PlayerMoveState;PlayerFallState;False;none
5200;104,0326;-79,44123;37,01029;59,69323;11,8;PlayerMoveState;PlayerFallState;False;none
5205;104,1131;-79,34813;36,53318;60,53724;12,7;PlayerMoveState;PlayerFallState;False;none
5210;104,1981;-79,31355;35,87298;61,43421;13,7;PlayerMoveState;PlayerFallState;False;none
5215;104,2817;-79,32724;35,07923;62,31891;14,8;PlayerMoveState;PlayerFallState;False;none
5220;104,363;-79,37453;34,18259;63,17741;15,8;PlayerMoveState;PlayerFallState;False;none
5225;104,4468;-79,44946;33,13956;64,06041;16,8;PlayerMoveState;PlayerFallState;False;none
5230;104,531;-79,5454;31,97922;64,94607;17,8;PlayerMoveState;PlayerFallState;False;none
5235;104,6132;-79,64648;30,89996;65,72387;10,4;PlayerMoveState;PlayerGroundedState;False;none
5240;104,6966;-79,79488;30,89996;66,57848;10,4;PlayerMoveState;PlayerGroundedState;False;none
5245;104,7814;-79,98977;31,45401;67,45201;20,9;PlayerMoveState;PlayerJumpState;False;none
5250;104,8631;-80,20164;32,77762;68,2901;17,9;PlayerMoveState;PlayerJumpState;False;none
5255;104,9466;-80,4345;33,83006;69,14272;15,3;PlayerMoveState;PlayerJumpState;False;none
5260;105,0297;-80,67883;34,59997;69,98808;13,2;PlayerMoveState;PlayerJumpState;False;none
5265;105,113;-80,93306;35,11486;70,83221;11,5;PlayerMoveState;PlayerJumpState;False;none
5270;105,1965;-81,19513;35,3938;71,67656;10,7;PlayerMoveState;PlayerFallState;False;none
5275;105,2814;-81,46667;35,45496;72,53236;10,6;PlayerMoveState;PlayerFallState;False;none
5280;105,364;-81,73496;35,31693;73,36433;10,9;PlayerMoveState;PlayerFallState;False;none
5285;105,4491;-82,01456;34,98722;74,22116;11,6;PlayerMoveState;PlayerFallState;False;none
5290;105,5308;-82,28489;34,50586;75,0423;12,5;PlayerMoveState;PlayerFallState;False;none
5295;105,6145;-82,56347;33,85818;75,88311;13,7;PlayerMoveState;PlayerFallState;False;none
5300;105,6981;-82,84296;33,0682;76,7226;14,8;PlayerMoveState;PlayerFallState;False;none
5305;105,7809;-83,12083;32,15603;77,55426;15,8;PlayerMoveState;PlayerFallState;False;none
5310;105,8654;-83,41082;31,10474;78,39618;16,7;PlayerMoveState;PlayerFallState;False;none
5315;105,9465;-83,77001;30,92053;78,99297;8,8;PlayerMoveState;PlayerGroundedState;False;none
5320;106,031;-84,33499;30,921;79,63004;10,7;PlayerMoveState;PlayerGroundedState;False;none
5325;106,1149;-84,82582;31,69303;80,33785;20,1;PlayerMoveState;PlayerJumpState;False;none
5330;106,1982;-85,26986;32,98823;81,09807;17,2;PlayerMoveState;PlayerJumpState;False;none
5335;106,2802;-85,66756;33,97259;81,86923;14,7;PlayerMoveState;PlayerJumpState;False;none
5340;106,361;-86,02313;34,68108;82,64558;12,8;PlayerMoveState;PlayerJumpState;False;none
5345;106,4489;-86,36824;35,18327;83,50836;11,5;PlayerMoveState;PlayerJumpState;False;none
5350;106,5315;-86,65137;35,4197;84,33551;10,7;PlayerMoveState;PlayerFallState;False;none
5355;106,6156;-86,89429;35,44336;85,19025;10,6;PlayerMoveState;PlayerFallState;False;none
5360;106,6972;-87,08568;35,27607;86,03164;11,1;PlayerMoveState;PlayerFallState;False;none
5365;106,7815;-87,24556;34,92158;86,90919;11,8;PlayerMoveState;PlayerFallState;False;none
5370;106,8653;-87,37532;34,40166;87,78619;12,7;PlayerMoveState;PlayerFallState;False;none
5375;106,9489;-87,48067;33,73036;88,66373;13,7;PlayerMoveState;PlayerFallState;False;none
5380;107,0299;-87,55619;32,94418;89,51791;14,8;PlayerMoveState;PlayerFallState;False;none
5385;107,1141;-87,59634;31,99928;90,40639;16,1;PlayerMoveState;PlayerFallState;False;none
5390;107,1988;-87,58353;30,97738;91,26149;10,7;PlayerMoveState;PlayerGroundedState;False;none
5395;107,2829;-87,49027;30,89995;92,05756;10,4;PlayerMoveState;PlayerGroundedState;True;none
5400;107,3651;-87,43772;30,89994;92,90297;10,4;PlayerMoveState;PlayerGroundedState;True;none
5405;107,4479;-87,50559;30,89994;93,759;10,4;PlayerMoveState;PlayerGroundedState;False;none
5410;107,5317;-87,65132;31,27917;94,62916;22;PlayerMoveState;PlayerJumpState;True;none
5415;107,6136;-87,83316;32,6411;95,47641;17,9;PlayerMoveState;PlayerJumpState;False;none
5420;107,6973;-88,04213;33,72783;96,33757;15,3;PlayerMoveState;PlayerJumpState;False;none
5425;107,7828;-88,27316;34,5451;97,21249;13,2;PlayerMoveState;PlayerJumpState;False;none
5430;107,8628;-88,50072;35,0635;98,02776;11,8;PlayerMoveState;PlayerJumpState;False;none
5435;107,9468;-88,74754;35,37242;98,88107;10,9;PlayerMoveState;PlayerJumpState;False;none
5440;108,0304;-88,99939;35,45987;99,72971;10,6;PlayerMoveState;PlayerFallState;False;none
5445;108,1137;-89,25456;35,34472;100,574;10,9;PlayerMoveState;PlayerFallState;False;none
5450;108,1976;-89,51463;35,04163;101,4233;11,6;PlayerMoveState;PlayerFallState;False;none
5455;108,2802;-89,77251;34,57614;102,2577;12,5;PlayerMoveState;PlayerFallState;False;none
5460;108,3641;-90,03648;33,94563;103,1063;13,5;PlayerMoveState;PlayerFallState;False;none
5465;108,4461;-90,29539;33,18965;103,9343;14,5;PlayerMoveState;PlayerFallState;False;none
5470;108,53;-90,45824;32,28366;104,7917;15,5;PlayerMoveState;PlayerFallState;False;none
5475;108,6138;-90,46671;31,25636;105,6686;16,8;PlayerMoveState;PlayerFallState;False;none
5480;108,6984;-90,36071;30,89994;106,4321;10,4;PlayerMoveState;PlayerGroundedState;False;none
5485;108,7801;-90,17278;30,89994;107,2613;10,4;PlayerMoveState;PlayerGroundedState;False;none
5490;108,864;-89,96509;30,89994;108,1098;10,4;PlayerMoveState;PlayerGroundedState;False;none
5495;108,9488;-89,77168;30,89994;108,9712;10,4;PlayerMoveState;PlayerGroundedState;False;none
5500;109,03;-89,60722;30,89993;109,8002;10,4;PlayerMoveState;PlayerGroundedState;False;none
5505;109,3365;-89,17485;30,89993;112,9515;10,3;PlayerMoveState;PlayerGroundedState;False;none
5510;109,4186;-89,28018;30,89993;113,7888;10,3;PlayerMoveState;PlayerGroundedState;False;none
5515;109,5017;-89,53209;30,89993;114,6107;10,4;PlayerMoveState;PlayerGroundedState;False;none
5520;109,5847;-89,87416;30,89993;115,4018;10,4;PlayerMoveState;PlayerGroundedState;False;none
5525;109,6688;-90,24554;30,89993;116,1947;10,4;PlayerMoveState;PlayerGroundedState;False;none
5530;109,7516;-90,56618;30,89993;116,9934;10,4;PlayerMoveState;PlayerGroundedState;False;none
5535;109,8351;-90,81632;30,96337;117,8259;22;PlayerMoveState;PlayerJumpState;False;none
5540;109,919;-91,00664;32,41869;118,6982;18,6;PlayerMoveState;PlayerJumpState;False;none
5545;110,0047;-91,14708;33,58193;119,5932;15,9;PlayerMoveState;PlayerJumpState;False;none
5550;110,0863;-91,22295;34,40913;120,4517;13,7;PlayerMoveState;PlayerJumpState;False;none
5555;110,1701;-91,2241;35,04149;120,8044;6,6;PlayerMoveState;PlayerGroundedState;False;none
5560;110,2518;-91,09914;35,41171;121,1382;6,7;PlayerMoveState;PlayerFallState;False;none
5565;110,3348;-90,80308;35,57106;121,6388;8,400001;PlayerMoveState;PlayerFallState;False;none
5570;110,42;-90,42282;35,52147;122,3406;10,4;PlayerMoveState;PlayerFallState;False;none
5575;110,5039;-90,16257;35,28667;123,1688;10,6;PlayerMoveState;PlayerGroundedState;True;none
5580;110,5846;-89,99911;34,94927;123,8916;9,8;PlayerIdleState;PlayerGroundedState;False;none
5585;110,6661;-89,9146;34,90348;124,2653;3,4;PlayerIdleState;PlayerGroundedState;False;none
5590;110,7508;-89,87042;34,90345;124,4607;1,6;PlayerIdleState;PlayerGroundedState;False;none
5595;110,8369;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5600;110,9207;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5605;111,0024;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5610;111,0857;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5615;111,1694;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5620;111,2532;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5625;111,3349;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5630;111,418;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5635;111,5014;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5640;111,5858;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5645;111,6693;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5650;111,7527;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5655;111,835;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5660;111,9171;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5665;112,0021;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5670;112,0856;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5675;112,1687;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5680;112,2528;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5685;112,3363;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5690;112,418;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5695;112,5014;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5700;112,5849;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5705;112,6692;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5710;112,7525;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5715;112,8363;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5720;112,9193;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5725;113,0029;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5730;113,0851;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5735;113,1699;-89,85841;34,90345;124,5138;0;PlayerIdleState;PlayerGroundedState;False;none
5740;113,2515;-89,87507;34,90345;124,469;1,6;PlayerMoveState;PlayerGroundedState;False;none
5745;113,3354;-89,97839;34,90345;124,1976;5,1;PlayerMoveState;PlayerGroundedState;False;none
5750;113,4173;-90,16074;34,90345;123,735;7,4;PlayerMoveState;PlayerGroundedState;False;none
5755;113,5021;-90,40787;34,90234;123,1253;7;PlayerIdleState;PlayerGroundedState;True;none
5760;113,5856;-90,58025;34,90014;122,679;4,6;PlayerIdleState;PlayerGroundedState;False;none
5765;113,6701;-90,6864;34,90014;122,4043;2,7;PlayerIdleState;PlayerGroundedState;False;none
5770;113,753;-90,73415;34,90014;122,2808;0,6;PlayerIdleState;PlayerGroundedState;False;none
5775;113,8368;-90,74003;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5780;113,92;-90,74007;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5785;114,0015;-90,7401;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5790;114,0837;-90,74013;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5795;114,1679;-90,74016;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5800;114,2507;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5805;114,3365;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5810;114,4177;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5815;114,5015;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5820;114,5851;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5825;114,6681;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5830;114,7511;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5835;114,8358;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5840;114,92;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5845;115,0038;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5850;115,084;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5855;115,1673;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5860;115,2512;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5865;115,3346;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5870;115,4186;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5875;115,5032;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5880;115,5872;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5885;115,6678;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5890;115,7532;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5895;115,8367;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5900;115,9179;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5905;116,0022;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5910;116,0843;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5915;116,1687;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5920;116,2537;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5925;116,3351;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
